LONGITUDE,LATITUDE,CLASS,ASPECT1,ELEVATION1,GEOLOGY1,LULC1,NDVI1,RAINFALL1,ROAD1,SLOPE1,SOIL1,STREAM1
88.294917,27.293417,1,355,730.143981933594,9,8,0.0436719954013824,1078.41723632812,5,44,1,1
88.245417,27.171083,1,256,1119.55798339844,11,8,0.143120408058167,1320.99780273438,5,29,1,1
88.309528,27.181222,1,124,468.948486328125,12,9,0.265210777521133,1219.7431640625,5,40,1,1
88.2885,27.191917,1,194,1275.25671386719,12,9,0.350027859210968,1238.31286621094,5,36,1,2
88.208722,27.197111,1,161,1848.16369628906,9,9,0.389479339122772,1304.74890136719,10,34,1,2
88.268194,27.20175,1,18,1121.40112304688,9,8,0.181644409894943,1251.82702636719,5,33,1,1
88.236944,27.217278,1,189,1164.3984375,9,9,0.31231415271759,1258.33715820312,10,28,1,1
88.233472,27.217667,1,187,1196.55895996094,9,9,0.336974948644638,1260.72729492188,10,24,1,1
88.234639,27.217667,1,173,1189.99487304688,9,9,0.380327463150024,1260.72729492188,10,23,1,1
88.232472,27.218278,1,173,1230.55163574219,9,8.99900245666504,0.357327699661255,1258.26086425781,10,26,1,1
88.210222,27.2195,1,73,1794.40173339844,5,8.00322723388672,0.278232842683792,1261.98376464844,10,25,1,1
88.233694,27.21875,1,173,1271.18383789062,9,9,0.336344569921494,1253.67712402344,10,32,1,1
88.274639,27.216722,1,195,1274.64050292969,9,4.20128631591797,0.355129778385162,1228.46081542969,5,37,1,2
88.234361,27.219444,1,159,1283.75573730469,9,2.91529846191406,0.35145902633667,1253.67712402344,10,27,1,1
88.237361,27.220806,1,179,1292.39233398438,9,6.82406187057495,0.274546831846237,1251.35314941406,10,31,1,1
88.261861,27.220306,1,158,1602.01184082031,11,8,0.385566771030426,1233.50415039062,5,40,1,1
88.276306,27.219917,1,156,1552.125,9,9,0.365286350250244,1222.84204101562,5,45,1,2
88.281028,27.220472,1,137,1444.27075195312,11,9,0.333153158426285,1217.0693359375,5,37,1,2
88.279917,27.220778,1,140,1530.26745605469,11,7.58887386322021,0.336908876895905,1217.0693359375,5,36,1,2
88.281972,27.222917,1,122,1497.00634765625,11,9,0.314708113670349,1210.90490722656,5,19,1,2
88.240333,27.225556,1,169,1566.55847167969,9,2.91529846191406,0.339212536811829,1244.783203125,10,24,1,1.71453619003296
88.219639,27.227528,1,157,1797.18811035156,9,4.43647384643555,0.385683685541153,1253.44946289062,10,26,1,2
88.220278,27.2275,1,145,1777.65576171875,9,8.97265625,0.342198938131332,1253.44946289062,10,33,1,2
88.308861,27.226556,1,261,646.265930175781,9,7.98386573791504,0.161402121186256,1169.15075683594,5,45,1,1
88.246361,27.233194,1,350,1521.17956542969,9,8,0.148030743002892,1234.08911132812,8.01183223724365,23,1,2
88.306056,27.230583,1,154,725.408874511719,12,9,0.26873055100441,1171.55969238281,5,35,1,1
88.235917,27.236889,1,73,1574.60473632812,9,8.23618507385254,0.316920250654221,1233.9033203125,10,58,1,2
88.234028,27.240389,1,84,1630.658203125,9,8.00099754333496,0.327374517917633,1208.62109375,5,42,1,2
88.298306,27.237583,1,51,532.991333007812,12,8,0.216540530323982,1173.99401855469,5,50,1,1
88.233972,27.241333,1,79,1629.79174804688,9,8,0.355971783399582,1208.62109375,5,45,1,2
88.30475,27.237917,1,275,840.527954101562,12,4.18092727661133,0.16736476123333,1166.12353515625,5,34,1,1
88.298389,27.240694,1,113,533.089172363281,13,4.43324708938599,0.225737720727921,1168.82299804688,5,42,1,1
88.248306,27.298333,1,244,1811.77966308594,9,2,0.253838062286377,1124.27819824219,5,28,1,3
88.178806,27.304028,1,73,1614.85668945312,5,8,0.31319335103035,1125.07214355469,5,47,1,1
88.218778,27.301972,1,23,1792.79541015625,5,8,0.0924852937459946,1160.5400390625,5,44,1,2
88.199083,27.30675,1,32,1630.85717773438,5,8,0.185243055224419,1143.57287597656,5,26,1,1
88.189917,27.313722,1,3,1285.435546875,5,8,0.0638062804937363,1134.33312988281,5,34,1,1
88.178944,27.315778,1,140,1514.25756835938,5,8.22005081176758,0.415538161993027,1121.84375,5,40,4,1
88.178917,27.316583,1,134,1555.97399902344,5,9,0.415640562772751,1121.84375,5,30,1,1
88.178556,27.317083,1,135,1599.36022949219,5,9,0.418152004480362,1121.84375,5,22,1,1
88.182861,27.317417,1,152,1394.17639160156,5,9,0.418368577957153,1128.15185546875,5,8,4,1
88.16222,27.31892,1,63,1423.80419921875,5,8.23618507385254,0.390081346035004,1102.8583984375,5,1,1,1
88.177833,27.320111,1,131,1688.2822265625,5,8.23518753051758,0.348722368478775,1121.30639648438,5,19,1,1
88.219611,27.320611,1,158,1190.52258300781,4,9,0.368099480867386,1127.05529785156,5,34,1,1
88.213861,27.324944,1,92,1609.01867675781,4,8.00422477722168,0.38234469294548,1125.96643066406,5,39,1,1
88.219,27.326444,1,79,1275.29296875,4,8,0.304519981145859,1127.40759277344,5,53,1,1
88.215639,27.3305,1,32,1496.85656738281,4,8,0.240017503499985,1133.306640625,5,31,1,1
88.216333,27.33075,1,19,1470.90441894531,4,8,0.220352441072464,1133.306640625,5,32,1,1
88.213583,27.33325,1,4,1407.2392578125,5,8,0.119791351258755,1133.66674804688,5,32,1,1
88.212972,27.333333,1,27,1422.30871582031,5,8,0.0667260363698006,1133.66674804688,5,42,1,1
88.206722,27.335,1,55,1462.24755859375,5,8,0.311029583215714,1129.11755371094,5,31,1,1
88.227361,27.339806,1,103,1189.23876953125,4,8.98063850402832,0.311170816421509,1139.84802246094,5,41,1,1
88.223722,27.342,1,19,1215.08740234375,5,8,0.194015651941299,1138.98010253906,5,44,1,1
88.196833,27.347278,1,91,1836.13659667969,5,8,0.337003618478775,1128.99645996094,5,35,1,1
88.246639,27.345028,1,203,1686.67687988281,8,4.43647384643555,0.31543293595314,1129.60144042969,5,36,4,2
88.272417,27.351194,1,153,1530.06604003906,9,4.43647384643555,0.235877200961113,1114.40832519531,5,29,4,1
88.273028,27.3515,1,163,1537.91552734375,9,8.76481246948242,0.393896281719208,1114.40832519531,5,22,4,1
88.315361,27.379639,1,42,1499.482421875,9,8,0.213543385267258,1076.60766601562,5,40,1,1
88.305806,27.383611,1,37,1623.87121582031,8,8,0.0347250290215015,1095.77258300781,5,30,1,1
88.310972,27.389222,1,208,1442.92297363281,9,6.80293846130371,0.190740495920181,1107.43298339844,5,44,1,1
88.310139,27.393139,1,256,1533.14001464844,8.58218479156494,8,0.25369992852211,1107.43298339844,5,26,1,1
88.307389,27.395028,1,207,1603.49267578125,8,1.02781045436859,0.327563434839249,1113.93298339844,5,37,1,1
88.306889,27.3955,1,232,1621.18237304688,8,8,0.284427851438522,1114.38720703125,5,38,1,1
88.144333,27.166278,1,135,2032.99914550781,5,9,0.382083654403687,1479.517578125,13.0118322372437,34,1,2
88.142222,27.1215,1,147,1251.98059082031,5,9,0.325928688049316,1602.28747558594,15,40,1,3
88.14275,27.125861,1,244,1520.91430664062,5,3.0049889087677,0.220940589904785,1590.44714355469,15,16,1,3
88.145528,27.121611,1,196,1120.35375976562,5,3.02534794807434,0.296666890382767,1602.28747558594,15,36,1,3
88.148833,27.128333,1,53,1557.68591308594,5,8,0.234964951872826,1582.77429199219,10,35,1,2
88.152722,27.1205,1,270,1240.79248046875,5,8.00099754333496,0.249054208397865,1592.69494628906,10,23,1,2
88.153417,27.121444,1,157,1299.15576171875,5,9,0.249512001872063,1592.69494628906,10,17,1,2
88.162028,27.165333,1,137,1221.3779296875,5,8,0.209492906928062,1469.60876464844,10,11,1,1
88.171667,27.157361,1,228,1468.86218261719,5,8,0.238829344511032,1489.03332519531,10,25,1,1
88.172139,27.142028,1,187,782.363037109375,5,8,0.305499672889709,1527.25183105469,10,20,1,1
88.180222,27.141944,1,199,830.040405273438,9,7.97887659072876,0.310622811317444,1522.80017089844,10,39,4,1
88.184222,27.149972,1,175,1071.88159179688,9,9,0.313799172639847,1493.576171875,10,21,4,1.60236656665802
88.190833,27.152722,1,110,1055.57531738281,9,9,0.240809336304665,1415.01953125,10,18,1,1
88.211194,27.141,1,208,677.696411132812,9,8,0.287895530462265,1416.50500488281,5,30,1,1
88.213889,27.164472,1,134,1432.2431640625,9,6.82828664779663,0.314037978649139,1360.09289550781,5,39,1,2
88.224778,27.167972,1,33,1457.47290039062,9,8,0.234802886843681,1350.6533203125,5,30,1,1
88.228444,27.1645,1,77,1418.03662109375,9,6.82406187057495,0.26729941368103,1345.56958007812,5,28,4,1
88.148722,27.256556,1,349,1572.73510742188,5,8,0.142747849225998,1166.33190917969,5,23,1,1
88.156139,27.255861,1,7,1544.35949707031,5,8,0.0427597388625145,1168.99853515625,5,37,1,1
88.159333,27.171639,1,131,1399.62084960938,5,8.23518753051758,0.347032517194748,1457.38464355469,10,26,1,1
88.165333,27.257361,1,330,1500.99487304688,5,8,0.111843764781952,1175.55126953125,5,26,1,1
88.160861,27.171833,1,113,1343.69812011719,5,9,0.325929164886475,1457.38464355469,10,26,1,1
88.167417,27.27075,1,222,1365.06628417969,5,8,0.285878598690033,1152.865234375,5,23,1,1
88.171889,27.260167,1,29,1329.736328125,5,8,0.217865839600563,1173.85583496094,5,40,1,1
88.174444,27.270056,1,182,1327.37280273438,5,9,0.333295494318008,1157.81262207031,5,27,1,1
88.176944,27.252139,1,59,1298.34362792969,5,3.02112340927124,0.294211179018021,1195.84692382812,5,22,1,1
88.178139,27.269861,1,133,1330.01635742188,5,9,0.358162403106689,1153.17846679688,5,36,1,1
88.179944,27.27,1,197,1313.37878417969,5,9,0.314740300178528,1153.17846679688,5,44,1,1
88.182972,27.251722,1,326,1428.84716796875,5,8,0.144333004951477,1199.67395019531,5,26,1,1
88.186917,27.279972,1,158,1731.71838378906,5,7.58887386322021,0.27328833937645,1150.3798828125,5,25,1,2
88.184833,27.246944,1,325,1653.92272949219,5,8,0.0310766343027353,1208.7060546875,5,30,1,1
88.185278,27.245972,1,347,1724.18957519531,5,8,0.182748883962631,1208.7060546875,5,22,1,1
88.187833,27.281444,1,121,1738.38928222656,5,8.2384147644043,0.299536198377609,1150.74194335938,5,30,1,2
88.189556,27.282917,1,140,1735.67578125,5,7.58887386322021,0.28698542714119,1150.74194335938,5,35,1,2
88.189944,27.283639,1,128,1764.47009277344,5,9,0.293437421321869,1146.11877441406,5,23,1,2
88.190861,27.280667,1,144,1564.09899902344,5,2.91529846191406,0.303980559110641,1150.74194335938,5,28,1,2
88.192639,27.283444,1,167,1692.49609375,5,9,0.331685721874237,1153.66674804688,5,30,1,2
88.195583,27.284528,1,185,1710.37023925781,5,9,0.349175482988358,1150.81787109375,5,33,1,2
88.197583,27.285,1,164,1758.81994628906,5,8.99677276611328,0.353385984897614,1155.19848632812,5,30,1,2
88.190972,27.179278,1,110,1968.28271484375,7.32874011993408,8.74445343017578,0.29283219575882,1348.08483886719,10,21,1,2
88.197194,27.261778,1,359,1373.77587890625,5,8,0.0901160836219788,1180.4599609375,5,32,1,1
88.192028,27.181167,1,100,1963.74755859375,9,8.99677276611328,0.319386422634125,1343.00476074219,10,26,1,2
88.199667,27.216361,1,152,1958.05395507812,5,8.99577522277832,0.34658545255661,1270.97998046875,10,30,1,1
88.202639,27.258778,1,63,1260.47375488281,6.74655532836914,8,0.290680795907974,1183.09729003906,5,32,1,1
88.197944,27.185944,1,147,1758.521484375,9,9,0.385348290205002,1329.30578613281,10,39,1,2
88.210028,27.253889,1,21,1401.61450195312,8,8,0.0690819248557091,1191.025390625,5,37,1,2
88.205833,27.185972,1,80,1687.76110839844,9,8.23618507385254,0.366053104400635,1326.84716796875,10,18,1,1
88.206278,27.186611,1,86,1676.53076171875,9,7.58787631988525,0.32760164141655,1326.84716796875,10,29,1,1
88.086361,27.170833,1,163,2363.583984375,5,6.82406187057495,0.236263602972031,1497.26257324219,15,15,1,1
88.089528,27.172444,1,196,2330.57592773438,5,8,0.271391957998276,1493.93603515625,15,20,1,1
88.090333,27.172083,1,151,2330.55029296875,5,3.01613426208496,0.240102961659431,1493.93603515625,15,17,1,1
88.092111,27.173861,1,88,2337.50561523438,5,1.49818587303162,0.169127464294434,1474.70825195312,15,21,1,1
88.091806,27.160056,1,333,2164.1982421875,5,8,0.0682588368654251,1521.80908203125,15,35,1,1
88.09225,27.159361,1,331,2229.7275390625,5,8,0.094165526330471,1521.80908203125,15,25,1,1
88.092833,27.157694,1,348,2257.26806640625,5,8,0.187766522169113,1536.83471679688,15,22,1,1
88.094306,27.161,1,320,2156.60131835938,5,8,0.192353218793869,1521.80908203125,15,29,1,1
88.095639,27.153444,1,207,2291.60424804688,5,8.00099754333496,0.24836428463459,1546.3466796875,15,30,1,1
88.096861,27.149889,1,208,2288.95874023438,4.4413046836853,6.81907272338867,0.306134521961212,1548.90771484375,15,27,1,2
88.100361,27.158222,1,324,2426.18139648438,5,8,0.0903635695576668,1528.69775390625,15,23,1,1
88.127361,27.144056,1,174,2309.58374023438,5,9,0.323126286268234,1546.79309082031,15,29,4,3
88.141361,27.163861,1,136,2141.259765625,5,8.99900245666504,0.331833362579346,1481.97119140625,15,25,1,2
88.141528,27.158056,1,97,2035.45935058594,5,8.99900245666504,0.312612652778625,1512.23193359375,15,26,1,2
88.139472,27.121917,1,252,1266.47131347656,5,8,0.233325019478798,1605.4794921875,15,33,1,3
88.139778,27.124556,1,227,1390.40502929688,5,9,0.387420862913132,1593.634765625,15,33,1,3
88.139889,27.122,1,239,1290.98156738281,5,8,0.258244633674622,1605.4794921875,15,35,1,3
88.143083,27.163472,1,101,2074.6220703125,5,8.76058769226074,0.241697728633881,1479.517578125,15,35,1,2
88.141639,27.128694,1,208,1572.37512207031,5,8.29443740844727,0.305264413356781,1578.31982421875,15,28,4,3
88.077111,27.269917,1,152,2033.67834472656,5,1.02581489086151,0.391110152006149,1190.77990722656,5,32,1,1
88.079944,27.294889,1,6,2072.82495117188,5,8,0.175540372729301,1149.12109375,5,15,1,1
88.084389,27.289861,1,45,2080.8212890625,5,3.02112340927124,0.232355162501335,1146.20349121094,5,20,1,1
88.084333,27.280889,1,152,2392.74340820312,5,7.56352615356445,0.268213182687759,1163.00952148438,5,21,1,1
88.084972,27.27575,1,135,2071.11010742188,5,1.03379738330841,0.337004244327545,1171.56823730469,5,30,1,1
88.094583,27.295444,1,167,2081.45263671875,5,9,0.34159180521965,1110.77526855469,5,42,1,1
88.10175,27.296028,1,95,2003.646484375,5,7.58787631988525,0.348329663276672,1105.27551269531,5,30,1,1
88.102694,27.29525,1,106,1950.62023925781,5,1.49994802474976,0.332881718873978,1100.52465820312,5,32,1,1
88.102667,27.288444,1,234,1770.80993652344,5,2.99155068397522,0.27791839838028,1105.95556640625,5,43,1,1
88.102611,27.287361,1,252,1727.45629882812,5,6.81907272338867,0.222139611840248,1123.22497558594,5,37,1,1
88.102778,27.288167,1,244,1751.7939453125,5,6.80094289779663,0.272907733917236,1117.18347167969,5,42,1,1
88.106194,27.28475,1,283,1610.55285644531,5,7.97887659072876,0.202861532568932,1123.22497558594,5,31,1,1
88.106667,27.283194,1,216,1597.10717773438,5,1.02458369731903,0.323940098285675,1129.412109375,5,33,1,1
88.108278,27.282667,1,226,1609.92810058594,5,8.23941230773926,0.354544878005981,1127.8125,5,8,1,1
88.117194,27.248833,1,93,2028.03527832031,5,2,0.330920994281769,1198.86279296875,5,28,1,1
88.117444,27.248583,1,71,2016.09387207031,5,2,0.330552279949188,1198.86279296875,5,21,1,1
88.137861,27.269556,1,171,1533.09118652344,5,9,0.363412201404572,1131.17565917969,5,22,1,1
88.142056,27.270667,1,157,1482.72351074219,5,9,0.274278432130814,1133.17602539062,5,32,1,1
88.144278,27.269778,1,170,1455.53100585938,5,9,0.378145962953568,1133.34350585938,5,26,1,1
88.145306,27.254389,1,264,1489.44226074219,5,6.82406187057495,0.261909633874893,1164.17858886719,5,18,1,1
88.145611,27.258889,1,240,1518.35131835938,5,3.02112340927124,0.238432437181473,1153.30773925781,5,45,1,1
88.147028,27.258556,1,47,1547.61462402344,5,8,0.22253106534481,1155.70922851562,5,42,1,1
88.148611,27.25675,1,359,1582.15576171875,5,8,0.178290903568268,1166.33190917969,5,19,1,1
88.8710828326,27.2951578618,0,103,3672.19750976562,5,8,0.246288940310478,1709.40783691406,5,32,1,1
88.2815041076,27.5957209715,0,29,3453.24951171875,5,8,0.0794885158538818,1386.23962402344,15,34,2,1
88.7759269922,27.4194563742,0,286,3922.7978515625,5,8,0.127004235982895,1452.23010253906,5,16,2,1
88.6061003363,27.5766816567,0,176,3716.5068359375,5,8,0.252575427293777,1472.59765625,5,35,2,3
88.4957207443,27.6979151489,0,247,4521.9716796875,3,5,0.0553511716425419,1464.36596679688,5,32,2,2
88.6887478182,27.315757111,0,133,2493.95703125,5,8,0.317961782217026,1291.43505859375,10,30,4,1
88.6151157988,27.2395466778,0,277,1079.59704589844,9,8,0.141461730003357,1249.54711914062,5,12,3,1
88.6675211364,27.8128930853,0,19,4623.88671875,5,8,-0.0081877065822482,1380.11645507812,5,45,2,1
88.4352302179,27.3607264398,0,130,2144.58227539062,9,8,0.264247357845306,842.242980957031,5,36,1,2
88.6760312926,27.5283822222,0,25,2077.30639648438,5,8,0.205173775553703,1483.34838867188,5,34,1,1
88.878065278,27.8351362541,0,285,5202.21875,3,1.94474184513092,0.0146203832700849,1369.88952636719,20,12,2,2.39763355255127
88.2533039793,27.5832077257,0,143,4671.05517578125,5,4,0.0125363413244486,1390.05444335938,10,31,2,2
88.4403912549,27.4388195742,0,67,2628.86596679688,9,8,0.214366436004639,1106.19213867188,5,19,1,1
88.8743602521,27.3308502525,0,286,4133.896484375,5,4.18092727661133,0.145260915160179,1727.74829101562,5,9,1,1
88.9087366619,27.3048574454,0,324,4291.1552734375,5,4.19706153869629,0.0831625238060951,2018.18225097656,10,21,1,2
88.1248236105,27.3404353644,0,356,2297.6123046875,5,8,0.0562649704515934,1086.35339355469,10,22,1,1
88.4551068139,27.6761219914,0,197,3877.66674804688,5,8,0.0680543780326843,1502.21301269531,5,22,1,1
88.5352834693,27.8301795831,0,44,4215.3603515625,5,8,0.0481058061122894,1402.42175292969,5,33,1,2
88.1471754035,27.6309273237,0,358,5061.59765625,3,7.28176307678223,-0.0174083355814219,1541.44653320312,15,41,2,1
88.0936185505,27.4161542286,0,109,4197.61376953125,4,3,0.196101680397987,1174.77648925781,5,42,1,3
88.4846331674,27.2046167465,0,118,319.793518066406,9,10,-0.0142700942233205,1039.92272949219,5,27,1,1
88.3777268872,27.687509598,0,233,4590.05712890625,3,4.2361855506897,0.0418746136128902,1458.67395019531,10,46,2,1
88.4288783143,27.6296372458,0,232,3374.5673828125,5,8,0.164215639233589,1523.94177246094,5,36,1,1
88.7872872076,27.8076784792,0,358,5293.80126953125,3,5,0.0262779258191586,1405.44677734375,10,18,2,3
88.6940854671,27.6052113727,0,17,2904.67919921875,5,8,0.027052054181695,1551.28967285156,5,56,1,2
88.7587483685,27.4515033725,0,333,4423.39599609375,3,8,-0.016125762835145,1489.90051269531,10,45,1,2
88.652896885,28.0488108184,0,197,5248.7705078125,1,4.18092727661133,0.0050156102515757,1171.88708496094,10,7,1,1
88.212250926,27.8174221142,0,146,5712.953125,3,5,0.0019253103528171,1348.39916992188,15,4,2,1
88.5788703113,27.586544149,0,130,3525.26245117188,5,3.01613426208496,0.15911340713501,1472.40209960938,10,33,2,2
88.3631640067,27.2960719996,0,244,2094.98364257812,9,2.00099778175354,0.177184104919434,937.002502441406,10,16,1,2
88.4130271229,27.1890011953,0,55,1341.58740234375,9,8.00322723388672,0.348897039890289,1069.54992675781,5,27,1,2
88.4183968558,27.894203928,0,292,4567.14990234375,5,3,0.0742645338177681,1467.35241699219,5,22,1,1
88.6099152026,27.9461764487,0,311,4856.4462890625,5,3,0.114679746329784,1301.70324707031,5,17,1,1
88.9021915868,27.3089051491,0,239,3925.78125,5,3,0.0861542001366615,1980.26770019531,10,56,1,1
88.5896563119,27.8857510186,0,204,4718.318359375,3,5.29144382476807,0.120239123702049,1364.83947753906,6.98816728591919,30,1,1
88.3256378065,27.673017984,0,195,4010.63452148438,5,4.2361855506897,0.0677038431167603,1419.18347167969,15,48,2,2
88.3360674085,27.5289076416,0,109,4427.67041015625,5,4,0.0045382054522633,1330.40942382812,15,29,1,3
88.3888137271,27.9639297431,0,82,5221.23095703125,4,2.18092727661133,0.0756944641470909,1446.20336914062,5,9,2,2
88.7336072106,27.3816936118,0,21,3452.22631835938,5,7.99501085281372,0.105397440493107,1326.86694335938,5,11,1,1
88.7089111779,27.8997675192,0,334,4544.78564453125,5,3,0.0563161112368107,1332.12487792969,5,7,1,1
88.1755316433,27.4999934687,0,93,3701.27587890625,5,8,0.197620704770088,1309.32897949219,5,18,1,1
88.2539823608,27.1857207866,0,126,1732.60461425781,11,9,0.369049876928329,1287.85180664062,5,38,1,2
88.4850599251,27.2229910278,0,142,575.245483398438,9,8.76381492614746,0.355286419391632,1017.16973876953,5,27,1,1
88.6331471237,27.3134552182,0,358,1465.14135742188,8,8,0.133358806371689,1291.04028320312,5,39,1,1.39763343334198
88.7108721712,27.394290015,0,206,3806.64697265625,5,3,0.0724882185459137,1357.64367675781,5,14,1,2
88.535958066,27.4757798261,0,329,859.533569335938,9,8,0.0890186280012131,1303.17907714844,5,31,1,1
88.79632684,27.5950589332,0,27,4688.43408203125,5,5.00968074798584,0.0077862599864602,1578.28857421875,10,19,1,2
88.2711225229,27.870806705,0,56,5315.10009765625,5,5.97887659072876,0.024643536657095,1341.3564453125,5,18,2,1
88.6509034411,27.4294896985,0,300,2119.42602539062,4,8,0.143922209739685,1352.7099609375,5,25,1,1
88.2438735457,27.950200496,0,245,6012.75146484375,2,5,-0.0287982150912285,1297.43225097656,5,19,2,3
88.0558338971,27.2261832387,0,97,2934.6865234375,5,8,0.228554859757423,1355.53198242188,5,23,1,2
88.1445171139,27.217125054,0,347,2575.42993164062,5,8,0.0499085485935211,1317.45983886719,10,37,1,3
88.2206001364,27.8496279961,0,70,5348.8232421875,3,5,-0.082681268453598,1318.36169433594,10,16,2,1
88.4589005781,27.6587873115,0,341,2691.59521484375,5,8,0.208825245499611,1511.04052734375,5,36,1,1
88.2018448498,27.72431151,0,341,5560.37548828125,3,4.00422477722168,-0.0605944506824017,1390.13061523438,25,6,2,1
88.3677869655,27.9681052453,0,150,5136.16015625,4,4.98310136795044,0.0354342050850391,1403.17431640625,5,15,2,1
88.4838458813,27.1316183404,0,200,456.663360595703,9,8,0.271165668964386,1101.92517089844,10,33,1,1
88.5521090991,27.6434747915,0,41,4001.93725585938,3,8,0.118118613958359,1492.77099609375,10,34,1,3
88.609408588,27.5601342771,0,205,2393.30395507812,5,8,0.32398909330368,1459.73291015625,5,36,3.25720977783203,2
88.733409163,27.8833852657,0,182,5402.40869140625,3,5,0.0557138361036777,1333.732421875,5,19,1,2
88.5352641705,27.6124529407,0,130,3406.54077148438,5,3.02112340927124,0.226929634809494,1482.27197265625,10,12,1,1
88.230290645,27.2980886841,0,184,1870.84985351562,9,8.00322723388672,0.365256667137146,1165.60241699219,5,42,1,3
88.3016668411,27.826084827,0,99,5707.02685546875,3,4,0.0205332599580288,1355.08325195312,10,26,1,3
88.6252431721,27.2825938194,0,315,1393.970703125,9,8,0.0978112518787384,1266.77453613281,5,26,1,1
88.2087880508,27.4269024371,0,193,3278.50268554688,5,3,0.276261299848557,1202.50952148438,5,56,1,2
88.6970248908,28.0008983979,0,334,5438.8193359375,3,8,-0.0235821399837732,1282.4033203125,10,44,2,1
88.3231096207,27.4895765036,0,121,3540.22802734375,5,3,0.138208582997322,1261.60571289062,10,45,2,1.60236656665802
88.4942070061,27.8570735222,0,177,5059.705078125,3,5.0029935836792,0.0660465732216835,1401.13073730469,6.42731904983521,16,2,2
88.7047504737,27.9160535702,0,197,4859.0029296875,5,3.71823692321777,0.0885144099593163,1336.75085449219,5,31,2,1
88.5893079276,27.8417310759,0,286,4314.158203125,5,5,-0.018473993986845,1378.1533203125,5,14,1,1
88.5906414197,27.4863414282,0,242,2889.48779296875,5,8,0.160595431923866,1365.91833496094,5,6,1,2
88.2163112387,27.3985281607,0,287,2028.68798828125,5,8,0.145430862903595,1175.79284667969,5,36,1,1
88.2130277723,27.1460069813,0,208,809.394958496094,9,8,0.294007062911987,1400.23156738281,5,12,1,1
88.3778784804,27.7910531201,0,25,5136.5419921875,5,4.2361855506897,-0.0174296740442514,1388.04833984375,5,22,1,3
88.8758325885,27.2861378908,0,307,3042.29516601562,5,7.98386573791504,0.0651040002703667,1747.91540527344,5,31,1,1
88.6903621879,27.2257520848,0,143,913.679138183594,5,9,0.257074981927872,1325.27111816406,5,16,1,1
88.6880775467,27.4722259753,0,166,2910.853515625,5,3,0.304383099079132,1431.25964355469,10,49,1,1.39763343334198
88.5070559992,27.4124116544,0,36,913.498596191406,9,8,0.183084532618523,1104.27087402344,5,20,1.2255437374115,1
88.5745926889,27.4685612904,0,253,2324.35595703125,9,8,0.149702861905098,1330.57458496094,5,35,1,1
88.7058190023,27.541231861,0,125,3008.86499023438,5,8,0.340482413768768,1517.53344726562,5,41,1,1
88.4352600896,27.7150692154,0,65,4213.8203125,5,4.25231981277466,0.0049165836535394,1452.58044433594,5,32,1,1
88.5083641733,27.5066346455,0,137,1450.06005859375,9,7.99823760986328,0.343181848526001,1310.89465332031,5,35,4,2
88.7771313228,27.5799964835,0,163,4495.32177734375,5,4.05924940109253,0.090444803237915,1581.04235839844,10,3,1.08906829357147,2
88.3440983263,27.4403570802,0,160,2142.74340820312,4,8,0.209061041474342,1155.32580566406,5,56,1,1
88.3977236954,27.7905839675,0,14,5097.41943359375,5,7.99031925201416,-0.0285708662122488,1390.48876953125,5,33,1,2
88.5643580453,27.9837714127,0,158,5241.0869140625,5,6,0.0315226055681705,1300.79833984375,5,35,2,1
88.6849530481,28.0757214563,0,107,5306.91552734375,5,0.99577534198761,0.0478747449815273,1261.49987792969,10,9,1,2
88.3820737342,27.6863782529,0,207,4493.1826171875,3,5,0.0719400495290756,1462.85510253906,10,46,2,1
88.680689236,27.5113731702,0,315,3091.48193359375,5,8,-0.0058167180977761,1470.58044433594,5,28,1,2
88.5757700957,27.8986527577,0,83,4619.2939453125,5,3.0049889087677,0.115769609808922,1352.24108886719,5,22,2,2
88.6037365403,28.0532756355,0,82,5098.9560546875,1,1,0.0629899948835373,1169.64685058594,5,7,1,1
88.7928609683,27.3364616925,0,120,3644.392578125,5,8,0.216120526194572,1311.23388671875,5,20,1,1
88.7688065537,27.4901393901,0,200,4466.884765625,3,6,0.124795041978359,1548.91186523438,15,25,2,1
88.1207610808,27.2780365029,0,202,1958.18688964844,5,9,0.334906160831451,1132.11328125,5,30,1,1
88.7127302351,27.2206980944,0,351,1643.77722167969,5,8,0.151475623250008,1341.8369140625,5,25,1,2
88.5863201378,27.3521193422,0,257,1386.22814941406,9,8,0.251318216323853,1220.19409179688,5,30,1,1
88.1564501484,27.6667051156,0,182,5332.0576171875,3,4,0.0290278680622578,1511.45776367188,15,56,2,2
88.0899326292,27.2420860622,0,22,2330.36328125,5,8,0.181085184216499,1263.31994628906,5,29,1,1
88.7396658718,28.0710926229,0,205,5279.2294921875,1,1,0.0676848068833351,1133.00939941406,10,5,1,2
88.7703153801,27.8206954542,0,216,4617.6240234375,3,3.01267409324646,0.0846208855509758,1387.28649902344,10,27,2,1
88.171718922,27.2337749841,0,116,1817.60791015625,5,9,0.395578861236572,1220.81494140625,5,45,1,1
88.2908061596,27.8053268029,0,49,5803.10302734375,3,4,-0.0302188415080309,1355.64477539062,10,16,2,2
88.6841940447,28.0434469781,0,335,5050.61328125,1,1.94474184513092,0.0610977411270142,1190.84350585938,10,10,1,1
